"ProbeSet Name","HR_14.42l.CEL","p-value (HR_14.42l.CEL)","Detection (HR_14.42l.CEL)","HR_14.42f.CEL","p-value (HR_14.42f.CEL)","Detection (HR_14.42f.CEL)","HR_14.42g.CEL","p-value (HR_14.42g.CEL)","Detection (HR_14.42g.CEL)","HR_14.42h.CEL","p-value (HR_14.42h.CEL)","Detection (HR_14.42h.CEL)","HR_14.42i.CEL","p-value (HR_14.42i.CEL)","Detection (HR_14.42i.CEL)","HR_14.42j.CEL","p-value (HR_14.42j.CEL)","Detection (HR_14.42j.CEL)","HR_14.42k.CEL","p-value (HR_14.42k.CEL)","Detection (HR_14.42k.CEL)"
"dse-miR-5_st","1.48743","0.8254738","FALSE","1.107972","0.8043339","FALSE","1.238997","0.9671048","FALSE","1.449567","0.6031797","FALSE","1.44713","0.4983941","FALSE","1.169991","0.9262196","FALSE","1.354651","0.602862","FALSE"
"dse-miR-263b_st","1.537783","0.549531","FALSE","1.696816","0.05699743","TRUE","1.310097","0.3757495","FALSE","1.569787","0.2275181","FALSE","1.12786","0.7189721","FALSE","1.024584","0.9799342","FALSE","1.339011","0.2333692","FALSE"
"dse-miR-313_st","2.526506","0.000516044","TRUE","2.257456","0.00041159","TRUE","2.050926","0.004047858","TRUE","1.897533","0.01405664","TRUE","2.0988","0.01038151","TRUE","2.546533","2.08E-05","TRUE","2.485368","0.002351042","TRUE"
"dse-miR-iab-4-5p_st","1.551364","0.6685301","FALSE","1.326776","0.7203059","FALSE","1.526612","0.5595097","FALSE","1.333182","0.8969909","FALSE","1.326547","0.9275178","FALSE","1.546592","0.2437513","FALSE","2.181345","0.05744649","TRUE"
"dse-miR-iab-4-3p_st","1.274757","0.8498876","FALSE","1.399494","0.8884783","FALSE","1.201793","0.9981345","FALSE","1.460821","0.7382918","FALSE","1.473559","0.664403","FALSE","1.472923","0.5829136","FALSE","1.150614","0.9682534","FALSE"
"dse-miR-133_st","4.63275","1.33E-08","TRUE","5.251721","4.37E-08","TRUE","5.459409","4.86E-11","TRUE","5.578098","2.65E-10","TRUE","5.382041","8.84E-08","TRUE","3.927438","0.001504714","TRUE","5.326209","7.77E-09","TRUE"
"dse-miR-4_st","1.624549","0.03888906","TRUE","1.128543","0.2832031","FALSE","0.918906","0.226227","FALSE","1.137366","0.1740651","FALSE","1.452014","0.07671043","FALSE","1.024266","0.369455","FALSE","1.008365","0.3205529","FALSE"
"dse-miR-3_st","1.367606","0.5777763","FALSE","1.447289","0.6374872","FALSE","1.366196","0.5880669","FALSE","1.465646","0.392879","FALSE","2.582803","0.05930644","TRUE","1.409465","0.8427756","FALSE","1.580873","0.1170537","FALSE"
"dse-let-7_st","10.70384","8.72E-16","TRUE","11.46469","8.72E-16","TRUE","11.84393","8.72E-16","TRUE","11.40392","8.72E-16","TRUE","10.78069","8.72E-16","TRUE","10.50069","8.72E-16","TRUE","11.06068","8.72E-16","TRUE"
"dse-miR-283_st","1.350489","0.02504591","TRUE","1.396707","0.07812107","FALSE","1.437734","0.01392088","TRUE","1.388331","0.0175617","TRUE","1.14173","0.05925957","TRUE","1.2912","0.019032","TRUE","1.298748","0.01596336","TRUE"
"dse-miR-124_st","9.465893","8.72E-16","TRUE","7.771855","2.18E-11","TRUE","7.611617","5.81E-11","TRUE","8.210772","1.86E-13","TRUE","9.031598","5.27E-15","TRUE","9.156509","1.59E-15","TRUE","9.044681","8.72E-16","TRUE"
"dsi-miR-34_st","2.546543","0.004179762","TRUE","3.448823","0.000126923","TRUE","2.747662","0.002031234","TRUE","2.036751","0.01306423","TRUE","3.02762","0.01519345","TRUE","2.292536","0.09031278","FALSE","2.237368","0.01701882","TRUE"
"dsi-miR-310_st","3.750913","0.001290228","TRUE","2.509762","0.006554408","TRUE","3.571953","0.000193297","TRUE","3.252785","0.001155008","TRUE","3.676209","0.000368424","TRUE","5.771186","7.22E-10","TRUE","3.165099","0.000169543","TRUE"
"dsi-miR-4_st","1.652639","0.07887155","FALSE","1.555324","0.1696046","FALSE","1.719295","0.06467334","FALSE","1.731353","0.01241891","TRUE","1.252005","0.1666497","FALSE","1.309269","0.18047","FALSE","1.34157","0.177899","FALSE"
"dsi-miR-9a_st","1.355206","0.6165597","FALSE","1.434067","0.2479997","FALSE","1.386031","0.6850798","FALSE","1.258474","0.4746895","FALSE","1.378687","0.8100604","FALSE","1.213411","0.6843614","FALSE","1.252896","0.8070346","FALSE"
"dsi-miR-87_st","1.469098","0.7492428","FALSE","1.16557","0.9368607","FALSE","1.32989","0.6439473","FALSE","1.067154","0.9046892","FALSE","1.782888","0.4416788","FALSE","1.183356","0.8287904","FALSE","1.204574","0.898921","FALSE"
"dsi-miR-13b_st","1.020832","0.7310122","FALSE","1.112449","0.5718695","FALSE","1.117534","0.3786749","FALSE","1.264749","0.4238774","FALSE","0.9671333","0.652309","FALSE","1.355876","0.2454268","FALSE","1.184751","0.6641871","FALSE"
"dsi-miR-125_st","12.38778","8.72E-16","TRUE","12.89548","8.72E-16","TRUE","13.05198","8.72E-16","TRUE","12.90629","8.72E-16","TRUE","12.75686","8.72E-16","TRUE","12.41691","8.72E-16","TRUE","12.78815","8.72E-16","TRUE"
"dsi-miR-124_st","9.331972","8.72E-16","TRUE","7.821279","2.77E-11","TRUE","7.796669","2.28E-11","TRUE","8.038387","1.86E-13","TRUE","9.026664","8.72E-16","TRUE","8.974925","9.57E-15","TRUE","8.925426","8.72E-16","TRUE"
"dsi-miR-14_st","1.379893","0.690021","FALSE","1.144746","0.9303857","FALSE","0.9450983","0.90869","FALSE","1.797443","0.2922676","FALSE","1.50665","0.6940256","FALSE","3.264862","0.00014691","TRUE","1.21781","0.6383507","FALSE"
"dsi-miR-210_st","7.890808","8.72E-16","TRUE","7.33982","8.72E-16","TRUE","7.224837","8.72E-16","TRUE","7.160895","8.72E-16","TRUE","8.611287","8.72E-16","TRUE","8.223972","8.72E-16","TRUE","7.773281","8.72E-16","TRUE"
"dsi-miR-277_st","1.464298","0.08829844","FALSE","1.002683","0.9120033","FALSE","0.9798506","0.9453558","FALSE","1.259867","0.7163174","FALSE","1.991391","0.1808529","FALSE","0.8782697","0.713102","FALSE","2.186632","0.03485175","TRUE"
"dsi-miR-263a_st","2.036653","0.09140259","FALSE","1.158637","0.580209","FALSE","1.501362","0.476559","FALSE","1.547985","0.1847486","FALSE","1.417924","0.4718999","FALSE","1.261974","0.807458","FALSE","1.384339","0.3635226","FALSE"
"dsi-miR-12_st","1.30617","0.8493788","FALSE","1.007064","0.9945177","FALSE","0.807874","0.9998789","FALSE","0.9751598","0.9982795","FALSE","1.81792","0.5617456","FALSE","1.11185","0.8375426","FALSE","1.440445","0.4009301","FALSE"
"dsi-miR-2a_st","1.249677","0.7302528","FALSE","1.044936","0.9603811","FALSE","1.361635","0.561546","FALSE","1.16407","0.6066021","FALSE","1.88635","0.3343555","FALSE","1.912097","0.4224527","FALSE","1.165664","0.8443674","FALSE"
"dsi-miR-2c_st","1.092898","0.999743","FALSE","1.709885","0.4908667","FALSE","1.810804","0.6202513","FALSE","2.004948","0.4532828","FALSE","1.287515","0.7941503","FALSE","1.707036","0.9311397","FALSE","1.775229","0.1932274","FALSE"
"dsi-miR-iab-4-5p_st","1.245691","0.5379858","FALSE","1.240008","0.1692946","FALSE","1.295215","0.6546116","FALSE","1.339746","0.4054185","FALSE","1.789259","0.2767068","FALSE","1.220226","0.9511295","FALSE","1.482584","0.07076625","FALSE"
"dsi-miR-iab-4-3p_st","1.339587","0.5358818","FALSE","1.262148","0.540711","FALSE","1.204552","0.6648654","FALSE","1.064615","0.6137517","FALSE","1.703177","0.3272984","FALSE","1.407693","0.7020931","FALSE","1.317503","0.6076223","FALSE"
"dsi-miR-311_st","3.864187","0.000177794","TRUE","4.086508","4.07E-05","TRUE","3.534257","1.54E-05","TRUE","3.960271","4.07E-06","TRUE","1.826148","0.4773659","FALSE","3.24268","0.002399238","TRUE","4.894324","7.19E-09","TRUE"
"dsi-miR-2b_st","1.406912","0.7189341","FALSE","2.093228","0.2693481","FALSE","2.333484","0.3707964","FALSE","2.12394","0.06740627","FALSE","1.704676","0.825946","FALSE","1.885747","0.7469316","FALSE","1.649175","0.4183838","FALSE"
"dsi-miR-286_st","1.257349","0.948878","FALSE","1.063312","0.9992772","FALSE","2.102329","0.2793569","FALSE","1.115786","0.9588265","FALSE","1.274333","0.9916901","FALSE","2.855967","0.1542367","FALSE","1.541834","0.7040663","FALSE"
"dsi-miR-305_st","1.757176","0.7195016","FALSE","1.363965","0.8977926","FALSE","1.465589","0.8739201","FALSE","1.412677","0.5816002","FALSE","1.527639","0.4089861","FALSE","1.603682","0.1723193","FALSE","1.341344","0.5698656","FALSE"
"dsi-bantam_st","1.400167","0.1358066","FALSE","1.137136","0.5783055","FALSE","1.279549","0.8103933","FALSE","1.392299","0.5463759","FALSE","1.096731","0.9224386","FALSE","0.9183254","0.9812149","FALSE","0.8547537","0.9294643","FALSE"
"dsi-miR-3_st","2.082686","0.08565869","FALSE","1.241516","0.5026996","FALSE","1.347305","0.5840465","FALSE","1.779247","0.1569844","FALSE","1.676255","0.04059896","TRUE","1.392316","0.8909329","FALSE","1.631656","0.06739787","FALSE"
"dsi-miR-317_st","1.342022","0.9074807","FALSE","1.233108","0.9650238","FALSE","1.392306","0.9764618","FALSE","1.267251","0.9717652","FALSE","1.230071","0.9552287","FALSE","1.725318","0.8291481","FALSE","1.037367","0.9659454","FALSE"
"dsi-miR-314_st","1.27972","0.8060654","FALSE","1.174955","0.5601188","FALSE","1.32542","0.6039513","FALSE","1.052331","0.9152356","FALSE","1.397327","0.5929596","FALSE","1.218481","0.9351759","FALSE","1.080407","0.2523964","FALSE"
"dsi-miR-11_st","1.342022","0.4794281","FALSE","1.524859","0.1935808","FALSE","1.234884","0.83907","FALSE","1.517514","0.2854935","FALSE","1.971051","0.1337716","FALSE","1.69838","0.5048497","FALSE","1.36872","0.5259663","FALSE"
"dsi-miR-33_st","1.125689","0.985754","FALSE","1.250746","0.9518538","FALSE","1.287806","0.9521256","FALSE","0.9472425","0.9694564","FALSE","1.556713","0.6499513","FALSE","1.223469","0.9696156","FALSE","1.598791","0.5112501","FALSE"
"dsi-miR-1_st","1.566332","0.3661377","FALSE","1.355821","0.3765316","FALSE","1.305123","0.4433277","FALSE","1.281651","0.4278329","FALSE","2.11066","0.1933071","FALSE","0.8707913","0.9291065","FALSE","1.261273","0.3057604","FALSE"
"dsi-miR-219_st","1.272211","0.7365196","FALSE","1.13353","0.6873376","FALSE","1.282546","0.6559949","FALSE","1.106723","0.7837729","FALSE","1.310166","0.3373872","FALSE","1.520584","0.588703","FALSE","0.9183018","0.9906005","FALSE"
"dsi-miR-316_st","1.091211","0.6619323","FALSE","1.131511","0.4583095","FALSE","1.055559","0.8220424","FALSE","0.9977391","0.4465701","FALSE","1.064071","0.2805975","FALSE","2.484361","0.09762843","FALSE","1.006456","0.3545163","FALSE"
"dsi-miR-315_st","1.454605","0.8916391","FALSE","2.009956","0.1790304","FALSE","1.152019","0.9823921","FALSE","1.272363","0.8563505","FALSE","1.357828","0.893459","FALSE","1.190907","0.963694","FALSE","1.070512","0.9598634","FALSE"
"dsi-miR-263b_st","1.493207","0.8556274","FALSE","0.7950288","0.9443918","FALSE","1.485551","0.5399236","FALSE","1.24739","0.5742451","FALSE","1.554858","0.6544862","FALSE","1.566168","0.8425711","FALSE","1.494443","0.1757381","FALSE"
"dsi-miR-100_st","4.556389","6.48E-07","TRUE","5.203803","2.28E-14","TRUE","5.347031","4.04E-13","TRUE","5.221343","1.46E-11","TRUE","3.065544","0.000200763","TRUE","1.713035","0.1076412","FALSE","4.509914","6.05E-08","TRUE"
"dsi-miR-289_st","8.175486","8.72E-16","TRUE","9.470991","8.72E-16","TRUE","9.245621","8.72E-16","TRUE","9.200986","8.72E-16","TRUE","10.69844","8.72E-16","TRUE","9.744603","8.72E-16","TRUE","9.629135","8.72E-16","TRUE"
"dsi-miR-313_st","1.835924","0.1001592","FALSE","2.274253","0.01650204","TRUE","2.563518","0.001645533","TRUE","2.352506","0.004770123","TRUE","2.229049","0.03555777","TRUE","2.206234","0.000379964","TRUE","1.913966","0.00301272","TRUE"
"dsi-miR-312-star_st","2.39522","0.005782184","TRUE","2.126806","0.001375444","TRUE","2.558121","0.000333652","TRUE","2.519649","0.000514236","TRUE","2.050218","0.008011005","TRUE","2.556604","0.000757817","TRUE","2.823809","6.70E-05","TRUE"
"dsi-miR-312_st","1.51208","0.5105293","FALSE","1.19987","0.8845431","FALSE","1.34504","0.4208395","FALSE","1.530664","0.4014794","FALSE","1.621942","0.3660182","FALSE","1.285822","0.9907755","FALSE","1.351583","0.657671","FALSE"
"dsi-let-7_st","10.82493","8.72E-16","TRUE","11.41483","8.72E-16","TRUE","11.7481","8.72E-16","TRUE","11.37597","8.72E-16","TRUE","10.52081","8.72E-16","TRUE","10.54083","8.72E-16","TRUE","10.97724","8.72E-16","TRUE"
"dsi-miR-308_st","1.297993","0.4325791","FALSE","1.125961","0.7618726","FALSE","1.163099","0.7656993","FALSE","1.264749","0.2875308","FALSE","1.116069","0.3818561","FALSE","0.9683213","0.9400975","FALSE","1.133598","0.3288918","FALSE"
"dsi-miR-31b_st","1.857344","0.0378186","TRUE","1.302852","0.5394806","FALSE","1.41478","0.3017807","FALSE","1.595271","0.1453041","FALSE","1.240805","0.6161897","FALSE","1.139661","0.9854722","FALSE","1.252629","0.5460141","FALSE"
"dsi-miR-92b_st","7.383487","3.15E-14","TRUE","7.472516","1.07E-10","TRUE","7.57126","6.99E-11","TRUE","7.200015","1.01E-11","TRUE","6.814869","2.23E-07","TRUE","6.925952","1.89E-09","TRUE","6.943436","5.17E-12","TRUE"
"dsi-miR-275_st","1.455859","0.948659","FALSE","1.852633","0.4348126","FALSE","1.411548","0.9866953","FALSE","1.270047","0.9546991","FALSE","1.441327","0.9202833","FALSE","1.421589","0.99787","FALSE","0.9998369","0.997309","FALSE"
"dsi-miR-13a_st","0.9220737","0.9163433","FALSE","1.27949","0.4336336","FALSE","1.133213","0.806114","FALSE","1.302179","0.3979946","FALSE","0.9667243","0.9663744","FALSE","1.17095","0.5282553","FALSE","1.291125","0.3929717","FALSE"
"dsi-miR-304_st","1.235549","0.8130642","FALSE","1.540974","0.3753949","FALSE","1.050013","0.7223439","FALSE","1.14119","0.8065341","FALSE","1.076353","0.6797497","FALSE","1.189175","0.4796779","FALSE","1.116668","0.9037498","FALSE"
"dsi-miR-282_st","1.240616","0.9632741","FALSE","1.468361","0.8555763","FALSE","1.233609","0.9894427","FALSE","1.341498","0.9775994","FALSE","1.425038","0.7513606","FALSE","2.012857","0.5353433","FALSE","1.395393","0.8324032","FALSE"
"dsi-miR-307_st","1.463502","0.3665295","FALSE","1.104232","0.6566924","FALSE","1.414663","0.4392263","FALSE","1.833177","0.1790669","FALSE","1.27636","0.7660257","FALSE","2.195058","0.1325908","FALSE","1.467904","0.2197831","FALSE"
"dsi-miR-6_st","1.236276","0.9224184","FALSE","1.218822","0.5662664","FALSE","1.116894","0.748409","FALSE","1.184835","0.5993555","FALSE","1.465382","0.3753559","FALSE","1.298273","0.5689536","FALSE","1.198456","0.6657903","FALSE"
"dsi-miR-31a_st","1.40838","0.0469697","TRUE","2.134367","0.04333203","TRUE","2.313915","0.09012622","FALSE","2.246523","0.03868618","TRUE","1.884708","0.3206979","FALSE","1.61523","0.754411","FALSE","2.936144","0.000481638","TRUE"
"dsi-miR-10_st","2.694305","0.007296258","TRUE","2.386601","0.01330554","TRUE","3.855417","2.55E-06","TRUE","2.698519","0.001339411","TRUE","2.069979","0.1827178","FALSE","1.675482","0.6504643","FALSE","1.721742","0.3785427","FALSE"
"dsi-miR-285_st","1.416145","0.9210581","FALSE","1.666222","0.2524613","FALSE","1.579344","0.6743378","FALSE","1.587445","0.1812214","FALSE","1.324473","0.8926801","FALSE","1.60952","0.4931638","FALSE","1.571973","0.5369405","FALSE"
"dsi-miR-8_st","1.617379","0.3463701","FALSE","1.326881","0.5881696","FALSE","1.623871","0.248846","FALSE","1.573317","0.1937315","FALSE","1.499808","0.1312993","FALSE","1.442414","0.6078635","FALSE","1.298748","0.3585419","FALSE"
"dsi-miR-5_st","1.562425","0.5601609","FALSE","1.666222","0.2449298","FALSE","1.380627","0.7151736","FALSE","1.350656","0.9238414","FALSE","1.954841","0.2500684","FALSE","1.269747","0.9976368","FALSE","1.54358","0.3926633","FALSE"
"dsi-miR-278_st","1.33993","0.7622783","FALSE","1.228335","0.9547113","FALSE","1.036542","0.9941983","FALSE","1.010837","0.9500091","FALSE","1.118044","0.8851005","FALSE","1.461201","0.9813917","FALSE","1.12603","0.977082","FALSE"
"dsi-miR-276a_st","0.9813333","0.7710258","FALSE","1.228335","0.8634967","FALSE","1.471092","0.5759687","FALSE","1.176744","0.939778","FALSE","1.156943","0.9866655","FALSE","4.488407","3.55E-06","TRUE","1.303135","0.6351153","FALSE"
"dsi-miR-283_st","1.307574","0.2578835","FALSE","0.9460276","0.7513084","FALSE","1.03299","0.3928403","FALSE","1.435191","0.1558232","FALSE","1.230071","0.1111967","FALSE","1.040606","0.6348349","FALSE","1.277396","0.1749581","FALSE"
"dsi-miR-309_st","1.210078","0.9192464","FALSE","1.055395","0.9777137","FALSE","1.163099","0.9617428","FALSE","1.0448","0.8610452","FALSE","1.375062","0.866734","FALSE","0.899159","0.8324156","FALSE","1.207942","0.8769831","FALSE"
"dsi-miR-276b_st","1.236276","0.3811102","FALSE","1.994783","0.0359959","TRUE","1.609857","0.1359444","FALSE","1.104576","0.3437904","FALSE","1.691966","0.1737392","FALSE","2.369848","0.001936786","TRUE","1.173091","0.487214","FALSE"
"dsi-miR-279_st","2.871697","0.03176374","TRUE","2.752488","0.002101984","TRUE","1.843311","0.05284193","TRUE","2.150129","0.05211549","TRUE","2.400089","0.009311742","TRUE","2.13061","0.002966914","TRUE","1.783228","0.06929596","FALSE"
"dsi-miR-288_st","1.335527","0.6053653","FALSE","1.191037","0.7849122","FALSE","1.011846","0.960449","FALSE","1.539429","0.280917","FALSE","1.776561","0.2780296","FALSE","1.024584","0.2914729","FALSE","1.283796","0.18666","FALSE"
"dsi-miR-92a_st","10.89991","8.72E-16","TRUE","10.70144","8.72E-16","TRUE","10.79413","8.72E-16","TRUE","10.48161","8.72E-16","TRUE","10.48596","8.72E-16","TRUE","10.65428","8.72E-16","TRUE","10.50311","8.72E-16","TRUE"
"dsi-miR-287_st","1.24372","0.421783","FALSE","1.131511","0.4808576","FALSE","1.25261","0.5227864","FALSE","1.205514","0.3076035","FALSE","1.99231","0.2671429","FALSE","0.8957921","0.8694812","FALSE","1.298748","0.3764525","FALSE"
"dsi-miR-133_st","4.272142","2.45E-06","TRUE","4.951265","1.28E-06","TRUE","5.304723","3.65E-10","TRUE","5.776904","1.19E-09","TRUE","4.893076","3.25E-06","TRUE","4.569465","0.000677931","TRUE","4.612932","6.66E-07","TRUE"
"dsi-miR-7_st","1.122932","0.5200139","FALSE","1.436059","0.1056615","FALSE","1.384924","0.2695168","FALSE","1.933974","0.01068264","TRUE","1.526074","0.2996575","FALSE","0.895792","0.6633019","FALSE","1.574647","0.05195979","TRUE"
"dsi-miR-284_st","1.835924","0.197212","FALSE","1.556954","0.2961749","FALSE","1.347253","0.4869666","FALSE","1.589711","0.1440721","FALSE","1.539377","0.2510336","FALSE","1.356154","0.684015","FALSE","1.036963","0.9059111","FALSE"
"dsi-miR-184-star_st","1.628911","0.1698746","FALSE","2.34668","0.1423053","FALSE","2.409795","0.1350333","FALSE","1.673148","0.2504337","FALSE","1.897775","0.1969726","FALSE","4.431717","1.89E-05","TRUE","1.292187","0.211439","FALSE"
"dsi-miR-184_st","11.64293","8.72E-16","TRUE","10.71901","8.72E-16","TRUE","10.69909","8.72E-16","TRUE","10.62229","8.72E-16","TRUE","11.34386","8.72E-16","TRUE","11.26116","8.72E-16","TRUE","10.70671","8.72E-16","TRUE"
"dsi-miR-281-star_st","1.043115","0.7904491","FALSE","1.666222","0.4975955","FALSE","1.33694","0.8358715","FALSE","1.238058","0.735553","FALSE","1.357828","0.8129874","FALSE","1.33596","0.9905863","FALSE","1.298748","0.6161078","FALSE"
"dsi-miR-281_st","1.236276","0.9088894","FALSE","1.126822","0.96966","FALSE","1.171376","0.9756581","FALSE","1.103116","0.9410906","FALSE","1.230071","0.8990806","FALSE","1.170479","0.9135706","FALSE","1.28703","0.5806708","FALSE"
"dsi-miR-6-star_st","1.305523","0.5364497","FALSE","1.249256","0.3611935","FALSE","1.283348","0.6782372","FALSE","1.460821","0.2932104","FALSE","1.534536","0.3909588","FALSE","1.024799","0.7733532","FALSE","1.363791","0.6767489","FALSE"
"dsi-miR-318_st","1.021392","0.9926366","FALSE","1.131511","0.8533834","FALSE","1.088921","0.8478574","FALSE","1.007867","0.9968772","FALSE","1.1178","0.9880077","FALSE","1.409465","0.8689318","FALSE","1.092303","0.9706872","FALSE"
"dvi-miR-314_st","1.657219","0.2162356","FALSE","1.38922","0.5878803","FALSE","1.272105","0.3373651","FALSE","1.463034","0.25451","FALSE","1.245177","0.6750326","FALSE","1.346059","0.3056951","FALSE","1.313854","0.525958","FALSE"
"dvi-miR-2a_st","1.296481","0.6466578","FALSE","1.048931","0.8664993","FALSE","1.051434","0.9148936","FALSE","1.291195","0.7171195","FALSE","1.506649","0.2702692","FALSE","1.024584","0.9997949","FALSE","1.223077","0.6741155","FALSE"
"dvi-miR-2c_st","1.744831","0.301816","FALSE","1.666222","0.4272507","FALSE","1.561458","0.6316178","FALSE","1.828313","0.2141832","FALSE","1.503544","0.8643879","FALSE","1.144597","0.8649845","FALSE","1.287155","0.842166","FALSE"
"dvi-miR-12_st","1.236276","0.9633415","FALSE","1.256381","0.9871409","FALSE","1.392306","0.8747773","FALSE","1.199279","0.8885838","FALSE","1.513108","0.8111329","FALSE","1.335833","0.8344324","FALSE","1.323431","0.8869045","FALSE"
"dvi-miR-13a_st","1.188893","0.8899219","FALSE","1.228335","0.9497493","FALSE","1.119878","0.9379286","FALSE","1.11162","0.9670353","FALSE","1.682136","0.5121401","FALSE","1.135364","0.7233141","FALSE","1.565077","0.2673569","FALSE"
"dvi-miR-306_st","1.509142","0.6919214","FALSE","1.40826","0.4394979","FALSE","1.074038","0.9489179","FALSE","1.363893","0.6088216","FALSE","1.566291","0.531198","FALSE","1.278355","0.7523413","FALSE","1.501668","0.379919","FALSE"
